gene,log2FC,t,pval,FDR,cohen_d
HMGB1,0.03841362284066374,0.43565288635233884,0.6644634827322218,,0.08032225130191803
MALT1-AS1,0.0,,,,
MRPL37P1,0.0,,,,
RNU6-219P,0.008849557522123894,1.0,0.31946613116109157,,0.10922957417099884
LINC01926,0.0,,,,
PSMC1P10,-0.025,-1.0000000000000002,0.3234749451713832,,-0.31111874227515096
H3P5,0.0,,,,
RNU2-69P,0.10780268229393182,1.5491113937780714,0.12417427490660227,,0.22870262805944724
SUPT4H1P1,-0.014559850661483242,-0.13559182953126056,0.8925701845907359,,-0.025957170539011018
OACYLP,0.06754374722286627,0.8806873854432195,0.3817294169047105,,0.16683878194250779
PTGER1,-0.15953790662722322,-1.445143071894628,0.15343639756803673,,-0.28120308281647527
DSN1,0.44946111039336145,3.698470191997029,0.0004354245869837696,,0.6831771093940373
LINC01291,-0.05,-1.4327007988227582,0.15991096003143124,,-0.44574007058634074
MTND4LP5,-0.016150442477876108,-0.6089891957087118,0.5453381410033722,,-0.14153522064402652
CIDEB,0.04602534391485835,0.16437883442171952,0.8699672738393371,,0.03203833116796559
LINC02613,0.02654867256637168,1.7477257950106058,0.08325211488304089,,0.19090334435667897
ILVBL-AS1,0.0,,,,
OR7A11P,-0.016150442477876108,-0.6089891957087118,0.5453381410033722,,-0.14153522064402646
RAB38,0.3028429367104142,2.4359040991930603,0.017234557719992973,,0.4280414929331629
APC,-0.12267019679300173,-0.7927138966582112,0.4313683701671036,,-0.1683565804603065
DESI1,-0.06459206235665604,-0.5265413668922481,0.6005950995564319,,-0.11006080772166568
ILVBL,0.21724090657659456,2.0222551978800407,0.046374655998575424,,0.3385363751874596
INO80C,-0.37163047628360113,-3.85631042592056,0.0002757691725396004,,-0.7507804959446887
GAL,0.6575284103100999,2.462842267504043,0.01611721095585286,,0.4358282112919968
USP34,-0.336629877348277,-3.964225919834362,0.00021264332979083545,,-0.8330141963416873
OR7E55P,-0.016150442477876108,-0.6089891957087118,0.5453381410033722,,-0.14153522064402643
EVA1CP5,0.07044670914500456,0.917569559896364,0.36217049051693295,,0.17193895312445484
XRCC6,-0.020527769992620293,-0.25822690680640653,0.7969743050777187,,-0.04645959680526347
LSP1P2,0.12037328266576972,1.3534981840508662,0.17966718701586123,,0.22914976735325346
LTB4R2,0.06555110891829541,0.40291510153456156,0.6882910491723018,,0.0749690890644396
ALG1L6P,-0.03801903227003822,-0.3004433695905614,0.7646221220954741,,-0.051239785414462426
NPHP4,-0.08539423484962239,-0.5912447318340319,0.556857908820707,,-0.12822649285216264
FAM86DP,0.28278278526283884,1.5285429763552731,0.13129580027043636,,0.29201138176460895
GPR50-AS1,0.0,,,,
CT47A7,0.0,,,,
LINC00572,0.0,,,,
WTAPP1,0.0,,,,
LTB4R,0.5189461386171059,2.09123951486564,0.04050821917522481,,0.4015865657006132
HNRNPH1P2,0.0,,,,
LDOC1,-0.1675862291749577,-1.3259339271022035,0.18923124410471676,,-0.2429055323099349
LINC00330,0.0,,,,
MMP7,0.6222009882156831,2.8725470171730354,0.005003621362445116,,0.4498751983406379
MTCP1,-0.14489676126487372,-1.0732170000759351,0.28791990220543506,,-0.22924561293849618
RPS20P32,-0.025,-1.0000000000000002,0.3234749451713832,,-0.31111874227515096
FABP3P2,0.0,,,,
PTPRM,-0.9639138900983966,-5.775102100088147,1.905255962203474e-07,,-1.0456565497872652
LINC02340,0.0,,,,
MTUS2-AS1,0.0,,,,
TRAJ38,0.3856413161374742,1.2891221006033908,0.20154066129009449,,0.23270510334405667
TCL1A,-0.029203539823008856,-0.5427593178687992,0.5893052437066483,,-0.10803507928277124
KPNA3,0.0029573676636101,0.03047336927295224,0.9757827265177601,,0.0057688856145119375
ADCY4,0.0925752301707905,0.55380682125697,0.5815716070411157,,0.10369018881499845
SLC35F2,0.16677055743421088,1.115011557076772,0.26939614257755584,,0.22546037666673305
MTND1P33,0.0,,,,
GABRA3,-0.8932158834951143,-3.1922216756198805,0.0022960733343883283,,-0.6569437899711024
LINC02018,-0.5238057614330436,-2.6072791000178173,0.011983380045888016,,-0.5935583623671591
VN1R31P,0.0,,,,
INMT,-0.2073004912800429,-1.0037833132210456,0.31993538986954323,,-0.2144242740801871
RBMX2P2,-0.014601769911504428,-0.37418098075507955,0.7095961594180357,,-0.07477265346118694
MAGEA11,-0.016150442477876108,-0.6089891957087118,0.5453381410033722,,-0.14153522064402654
LINC01176,0.03269845134019746,0.6197834989372767,0.5370401429841195,,0.10209642957719622
MMP20,-0.021924947473781112,-0.5278452332615208,0.6000936131487927,,-0.1282376445419844
CYP4F8,-0.20866143543140342,-1.8945657511551077,0.06548602422340669,,-0.5763499053581057
ENPP7P2,0.0,,,,
SNRPCP10,-0.19829862557527453,-1.5820659633857614,0.1199217620661244,,-0.3608288318788683
HECW1-IT1,0.008849557522123894,1.0,0.31946613116109157,,0.10922957417099885
RPS3AP15,-0.15997804481891387,-1.884997042577049,0.06561842311033948,,-0.4570677200490282
ROBO2P1,-0.24969200700322208,-1.3938045698405617,0.1690721073106996,,-0.29843115752838184
ADCY1,0.2810819651906211,1.0079975376731722,0.31749468278586085,,0.200407736877305
GPR50,-0.12637691123583988,-1.8450636243151637,0.07092884797446462,,-0.42026622393363633
SMARCE1P5,-0.34518165679397095,-3.128248300446547,0.0024907933417647643,,-0.5446806599824651
LINC01066,0.0,,,,
CRYL1,-0.3228933005911987,-2.3030331401763258,0.025070451711224902,,-0.4859684489174228
DNAJC5B,0.28572977346138223,2.3698224800619117,0.01995874203350847,,0.3845958075859641
FAM226B,0.0,,,,
PASD1,0.008849557522123894,0.9999999999999998,0.3194661311610916,,0.10922957417099875
LINC02756,0.0,,,,
RELT,0.37013994012487483,2.437083321920974,0.01830942904660756,,0.54454827522602
LINC00398,0.0,,,,
LINC00562,0.0,,,,
RPS21P8,0.0,,,,
RBM22P2,0.022345132743362833,0.44134222975361254,0.6602208266741139,,0.07703670359600746
ATP5F1EP2,0.03537273786433903,0.2080679283386265,0.8356415303173049,,0.03345739641862874
TRPS1-AS1,0.10774336283185842,2.6501463705772426,0.008968513695654639,,0.35405083952918737
CDX2,0.03172533186478899,1.701799641198091,0.09156728798192819,,0.18588685013242615
BTF3P1,-0.007300884955752214,-0.26137493816888435,0.7947060104048399,,-0.05232626407295016
IGSF1,-0.5000509264957405,-1.6303707505785128,0.10801536648089013,,-0.3148825894425204
PTDSS1,0.18796050785104512,2.351963507582025,0.021184552372274283,,0.4040105106328585
LINC00332,0.0,,,,
STARD4-AS1,0.23955519915971762,2.51325804852597,0.014062655445551693,,0.43661892142773484
CAB39L,-0.8939152809043542,-4.921866141899676,8.77194039978645e-06,,-1.0733325696066018
FABP5P5,0.010398230088495573,0.3409956312020151,0.7340039225014426,,0.05811941173101634
MRPL49P1,0.0,,,,
RPL6P15,0.0,,,,
DMXL1-DT,0.008849557522123894,1.0,0.31946613116109157,,0.10922957417099886
OR7A3P,0.0,,,,
ZBTB46,-0.0754637332176813,-0.5422152507623167,0.5896219835840972,,-0.1060041728318458
PGLYRP2,-0.030774504995905005,-0.7579879058289597,0.4525973249289338,,-0.20387861616364686
MTCO2P22,-0.025,-1.0000000000000002,0.3234749451713832,,-0.31111874227515096
PGAM1P1,-0.025,-1.0000000000000002,0.3234749451713832,,-0.311118742275151
RPS3AP20,-0.24339125950628837,-2.8680376209025775,0.00550301136989215,,-0.5312645148276971
AFF4-DT,0.0,,,,
MEGF10,0.3266997488386538,1.1001429948956527,0.2757827482471995,,0.2229675035392033
RSU1P1,-0.014601769911504428,-0.37418098075507955,0.7095961594180357,,-0.07477265346118694
VN1R33P,0.0,,,,
RPL31P35,0.13196283235631415,1.7114839483794284,0.08915738454586855,,0.22607642726133184
PLD5P1,-0.22035398230088493,-2.8355330391747886,0.006639922128386625,,-0.6629333743629189
SLC9A8,0.033257607918190324,0.3532978115091946,0.7251420064410395,,0.07179657148684343
VWC2,-0.3057581114867547,-3.0455083249750614,0.003478066276516158,,-0.6160120817677898
ZNF25,-0.5952077574807157,-4.286300520283545,7.256196824235008e-05,,-0.8973347159508561
CARD18,-0.04115044247787611,-1.1429517113788843,0.25922389036125865,,-0.29739087421376625
HAUS6P1,-0.007876438046715437,-0.15539218759947157,0.8769234570906064,,-0.027076173833126747
MTCYBP41,0.0,,,,
ELMO1-AS1,0.0,,,,
TMEM135,-0.3315645583539819,-3.180615245398291,0.002398739357774776,,-0.6650854000344082
GDAP1L1,-0.43087110457331335,-1.6568820777576232,0.10334534276020713,,-0.3555543212893953
CYP2W1,-0.10210074173947215,-0.5145003145107876,0.608829067017892,,-0.10375470152834529
LINC02650,0.0,,,,
ZNF627,0.03297053370150005,0.39240116567091454,0.6959453831070026,,0.07108161902626393
LINC01375,0.0,,,,
DBF4P1,-0.03135005808686823,-0.5499455394855588,0.584535522700974,,-0.11450364636200122
RPL17P34,-0.07037627490740943,-1.1771800019713303,0.2448658756885183,,-0.27673972550732634
DYDC2,-0.5099526809241303,-1.6468868629946967,0.10686598546467199,,-0.4418911215428046
DDX51,0.20887257141891835,1.1331943359941143,0.2612118180985889,,0.2122695867683308
MT1XP1,0.36318790845310334,2.197603308076852,0.031140627878220504,,0.3904181403269656
ARHGEF19-AS1,0.0,,,,
DYNLL1P3,-0.04385022122617423,-0.729142109211748,0.46861592224327586,,-0.14075578124108026
SZRD1,0.39792035955547167,4.920302834924642,8.287865579271589e-06,,1.0445135173372222
ZNF333,0.15357469963684878,1.3062993731075847,0.19666587340209554,,0.26813594392506107
SFRP4,0.3245962900377899,1.173923830656609,0.24568705733223326,,0.25608138263809943
RPL26P15,0.011371349563904037,0.19902043113612028,0.8427952449594422,,0.03525376088816595
RIPK3,0.25404559918043,1.5364003655957252,0.12957096734570547,,0.3011625335440888
RPS20P9,0.17019134896869037,1.4447890010451827,0.15382654804714346,,0.29157349896032825
ETAA1,-0.17010000355051247,-1.8173534195066992,0.07376482850554503,,-0.3440922994215928
RGS17P1,-0.15580647888783283,-1.6435876407654695,0.10394555537056076,,-0.2717433955979685
CHCHD2P11,0.06814159292035399,1.1426124384801597,0.25644355533209234,,0.19008176931554727
LINC02334,-0.0375237887273443,-0.3998638208630938,0.6905089828397568,,-0.07383215514961437
TIMM9P3,0.0,,,,
MARCHF5,-0.3546113173705594,-4.426165133554199,4.0702233104269324e-05,,-0.8757155688167854
L3MBTL4,-0.008191430333944538,-0.038401233615284754,0.969489961623072,,-0.007442820374409618
NPM1P52,0.0,,,,
REXO1L9P,0.0,,,,
LINC00457,0.0,,,,
RPL30P10,0.0,,,,
TNFRSF11B,0.3477756606063611,1.3586764413932797,0.18029127023741023,,0.3081514406353466
RAD17P2,-0.13915929203539823,-1.6475818620739953,0.10456417701849945,,-0.3239022230633989
SMIM2-IT1,0.0,,,,
PRDX2P1,0.08001498071514468,0.8913452647151764,0.3756545940458006,,0.15809508523891938
LINC00385,0.0,,,,
DNAJC15,-0.21909135354742215,-2.0945383324927627,0.03955732873307585,,-0.36590971687635915
VSX1,0.34751979776249264,1.2784685417725254,0.20678154581917915,,0.2835078608927006
TBRG4,0.48972108878250786,4.221997562280437,8.281075020769912e-05,,0.8371788777741658
RPS20P10,-0.01812196627685722,-0.1946315065263676,0.8462740157194962,,-0.03637853057575021
MTND4P25,0.0,,,,
RPA2P2,0.0,,,,
NOC4L,-0.045068134313207775,-0.2139832333356079,0.8311199344067854,,-0.036894235228314386
SMARCE1P7,0.0,,,,
DUXAP4,0.0,,,,
RPS15AP15,0.01389314160568414,0.18321168345719863,0.8551430156458077,,0.03270170342970251
ZNF25-DT,0.0,,,,
RPL27P5,0.02964601769911504,0.6851141227042739,0.49516367847485765,,0.11415974825317472
USP21P2,0.0,,,,
CHUK,-0.24490249849356038,-3.058729849199798,0.0033901439470931127,,-0.6328248488332218
LBH,0.5026263862252343,2.499020962973869,0.01547144709894734,,0.5289859799070364
NFATC4,0.720934770535071,3.277063679322625,0.0016736950208289,,0.6151621739618547
LINC00412,-0.025,-1.0000000000000002,0.3234749451713832,,-0.311118742275151
SNU13,-0.051823118673409496,-0.5917515639945672,0.5559938579074281,,-0.10976850846633195
GPR12,0.14027758419663006,0.7476266984394657,0.45757979640013235,,0.14799970161601905
MTUS2-AS2,0.0,,,,
LINC02343,0.0,,,,
ZNF646P1,0.0,,,,
RPP40P2,-0.025,-1.0000000000000002,0.3234749451713832,,-0.31111874227515096
GAMTP2,-0.025,-1.0000000000000002,0.3234749451713832,,-0.311118742275151
RPS26P6,-0.26950200268876845,-1.1229030317293824,0.26580018078031875,,-0.21870358597189057
WASF3,-0.522446162900196,-2.361053072415724,0.021479846553700145,,-0.4692639449075919
RPA2P3,-0.011526717385285545,-0.22635471996147963,0.8217470767336387,,-0.0471449431608472
PDIK1L,0.04911407414555313,0.5770591705643171,0.565589492108133,,0.10018244778309876
TRPC6,0.20083693829656424,1.0600862538856404,0.29309732744406375,,0.20298675491771237
SUMO2P18,-0.04115044247787611,-1.1429517113788843,0.25922389036125865,,-0.2973908742137662
DNAAF10,-0.32954652876808677,-1.8441719196318465,0.07110902087929837,,-0.42310949591118857
LINC03044,0.0,,,,
NASPP1,-0.07106261060670527,-0.7813687876520254,0.4373110100106421,,-0.14474149494601102
SDCBPP2,0.0,,,,
RNU6-476P,0.024754809195296587,0.33695728567757216,0.7371715592726582,,0.06174278541774611
C22orf46,-0.1796541953448172,-1.964621098162112,0.05436460056374236,,-0.4064449996657384
KLF2-DT,-0.025,-1.0000000000000002,0.3234749451713832,,-0.311118742275151
CIB3,0.010398230088495573,0.3409956312020151,0.7340039225014426,,0.058119411731016354
LINC02847,0.0,,,,
SDR16C6P,0.0,,,,
NECAP2,0.27464717897860336,2.4684879337540298,0.016640982493922627,,0.5146106973729249
LINC01288,0.0,,,,
HMGN2P10,0.010398230088495573,0.3409956312020151,0.7340039225014426,,0.05811941173101634
SNAI2,1.0223451600169393,4.52518447727154,2.278368974090235e-05,,0.8028728112220505
RNU6ATAC22P,0.0,,,,
RN7SL162P,-0.007300884955752214,-0.26137493816888435,0.7947060104048399,,-0.05232626407295015
MYL9,0.5311541562446842,2.8369515391233415,0.005711120818547333,,0.47275200663774436
HSCB,0.043656290748065096,0.6149276714569657,0.5405683479222577,,0.11099130135414974
LINC02361,0.0,,,,
GATA6,-0.22315731701617691,-1.3466460626383023,0.18358994052544902,,-0.28382498460474626
RPS12P15,0.0,,,,
GALNT9,-0.29311973550270354,-1.030440801587214,0.3069380477696586,,-0.20512871761072263
MTBP,0.3137685796702625,2.9304069151091054,0.004761881986001281,,0.5783197252683299
LINC00366,0.0,,,,
LINC00407,0.0,,,,
MEIS1-AS3,0.0,,,,
RPL21P37,-0.36997870852296416,-3.7661636258056346,0.0004180949425415567,,-0.8213833266566788
TRABD2A,-0.12013892947639793,-0.6185103893472483,0.5386678728585361,,-0.12623290539659468
OCEL1,-0.12438550599808673,-1.1580457261379964,0.25133867359564527,,-0.22746191701712828
TGIF2,0.4352076880222788,2.7011051401657173,0.008993109317095554,,0.5415125157137545
ST8SIA5,0.9535686279926758,3.573617764198163,0.0006510530253429369,,0.6583240171661934
MAT1A,-0.1264063998191047,-0.6634734642770466,0.509858906776286,,-0.1426800076932942
CDH12P3,0.0,,,,
CSPG4BP,0.0,,,,
CSF2,0.06809668142869303,1.190717906685871,0.2364263661776267,,0.1798177558834151
COX6CP11,-0.025,-1.0000000000000002,0.3234749451713832,,-0.311118742275151
CHEK2,0.17788789694059748,1.007628093782338,0.3185091139757952,,0.23146709723248235
ALKBH1,-0.04041792191819216,-0.4578370079371998,0.6483639649446511,,-0.0794833337368931
RPL31P41,0.0,,,,
LINC01609,0.03386295878963441,0.29033635623724874,0.7723959782319814,,0.05210348256832636
TGIF2-RAB5IF,0.2708276857094122,1.4461380193883424,0.15226069458280406,,0.25250158434466685
IGSF21-AS1,0.0,,,,
PPIAP34,-0.04690265486725664,-0.8933266704846273,0.3755798333241154,,-0.18918155120323232
LAPTM5,0.5973480009845797,2.429942216525964,0.01840620261598702,,0.515595862620082
RPSAP48,0.0,,,,
SFRP5,-0.09643511127745638,-0.7491579613095799,0.4567566420111625,,-0.1514376619967415
KRT18P42,0.0,,,,
SLA2,-0.006402527936029023,-0.0720221194160504,0.9428018078441885,,-0.013519096934183282
POSTN,1.395602916708233,3.171107903588942,0.0022255552136118254,,0.5659373572613097
RPLP0P6,-0.05703873347057964,-0.4711177164289647,0.6393834228444637,,-0.09822052955770198
ST6GALNAC2P1,0.0,,,,
MTND5P27,0.0,,,,
ARHGAP28,-0.5826606460031065,-2.88759361244917,0.005006023511644208,,-0.4942763881238612
MTERF3,0.11444355065560163,1.576348985394975,0.11926584981727431,,0.2803475829142071
EVA1A,-0.1479136682530351,-0.6356357877672928,0.5272015775919614,,-0.11909417857278869
GRAMD2B,-0.5447955011332262,-2.7765140258318275,0.007514800045615991,,-0.591101875266861
YAP1,0.4140352987349889,1.8626066222003737,0.06727097863594689,,0.36385344461764907
RPL21P10,-0.08898716164487341,-0.8718944627740786,0.38641622670666764,,-0.16348210459034357
ZMYND19P1,-0.016150442477876108,-0.6089891957087118,0.5453381410033722,,-0.14153522064402654
CPEB3,-0.6645437389931552,-4.953865818315515,6.478989491440268e-06,,-0.9994734209701003
SLIRP,-0.07222613344200557,-0.7315296916589971,0.4668200641725274,,-0.13079694767689687
SLC30A2,0.03114977877382577,0.5200956051364085,0.6037848346864371,,0.06778867225558698
HNRNPA3P2,-0.03455818582794415,-0.41165959146173847,0.6818361947723495,,-0.07452846328102801
ABHD8,0.47044759084584786,3.1254084553152968,0.0026593925599927206,,0.5943304136268387
MRPS26,0.10684560439624669,1.0394118557131498,0.30268372739934235,,0.20374397859413768
MCRIP2P1,0.15123793692360862,1.740749818342016,0.08592998875637822,,0.30931167559377576
MTCYBP38,0.0,,,,
MAGEA7P,-0.025,-1.0000000000000002,0.3234749451713832,,-0.311118742275151
PNMA6F,0.0,,,,
EOLA2,0.14681982009158645,2.0640221643992342,0.04294372937865124,,0.3873628227689211
OXT,0.14504292037950997,1.9702597140716795,0.051778394520026895,,0.31354858927349083
RPLP1P10,0.008849557522123894,1.0,0.31946613116109157,,0.10922957417099881
AVP,0.004646017699115046,0.0762217628233452,0.9395116443303345,,0.01579893859087712
PHACTR4,0.22038570232147592,2.666323413435866,0.009974479456064063,,0.5516867033613401
EXOC6,-0.3896311584506238,-3.526899358392365,0.0007721206837165233,,-0.6641351909106487
EP400P1,0.3074054386209759,2.3161879770538323,0.02360396708781208,,0.43052784136337546
AMPH,-0.09018517924009783,-0.3313682557496865,0.7413833723698973,,-0.06114845614913204
HNRNPLL,-0.011661058864979701,-0.15955347976157083,0.8737320522480366,,-0.030399328066596135
ADCK1,-0.10542499623539303,-0.9492463056515761,0.34622511738538264,,-0.18648919088048163
RN7SL555P,0.0,,,,
UBOX5-AS1,-0.032300884955752215,-0.8716672977956225,0.3876155331285708,,-0.20190660225072274
UBOX5,0.06663851019566724,1.0182022319006474,0.31242949669354875,,0.19516803278539477
EPS15L1,0.0779935681013848,0.8337655954598782,0.4076556993745486,,0.16391184160784922
PPIAP85,0.0,,,,
DSCC1,0.35103117167455533,2.8039910481658805,0.006990609701393056,,0.5996853625936316
DDRGK1,0.24182116578141777,2.8427798988595105,0.005597075080105398,,0.47023498113799583
FUNDC2,-0.3179860876747531,-3.595916119069692,0.0006858937788020205,,-0.7530552796978472
REXO1L2P,0.0,,,,
MRPL13,0.003200159089272958,0.03683444023784984,0.9707185630131827,,0.006587264146686746
IFITM3P7,0.0228757743426651,1.3849287748356542,0.16882676271044122,,0.15127518033246165
LINC02914,-0.025,-1.0000000000000002,0.3234749451713832,,-0.31111874227515096
NDUFB3P5,-0.02345132743362832,-0.6161388674594022,0.5403680489605589,,-0.13125517586246074
ITPA,0.33634427150131074,3.5204854229585356,0.0008523659323991319,,0.7232765637370742
UBTFL2,0.05982267699753235,1.4477577486744984,0.14988336920490167,,0.19190169790369468
EOLA1-DT,0.27119761684761334,1.4322695592621815,0.15766960156601442,,0.30075992762357884
KDM2A,-0.0781598287181664,-1.2913184521927488,0.20151572368825452,,-0.2560758261909137
CNKSR1,-0.15188308027134134,-0.8913222143101266,0.37575660114612097,,-0.16058730037970412
SNRPGP1,-0.15137925092025556,-1.2430551844382831,0.21870362523344633,,-0.24818142357458745
SAV1,-0.39653612737273347,-3.316363223386815,0.0015281362154726317,,-0.646708920068081
MTND1P5,0.0,,,,
CCN3,0.0494125733453441,0.17491075544603052,0.8618235038128175,,0.038412497188082095
RELCH,-0.1978429607246568,-2.5556851180409974,0.012943075318373335,,-0.484053666101701
RN7SL452P,-0.025,-1.0000000000000002,0.3234749451713832,,-0.31111874227515096
ZFP64P1,0.0,,,,
NRBF2P4,0.0015486725663716797,0.052940313961780505,0.9579306879218115,,0.009642166224066228
LINC01414,-0.11502296188398786,-1.1653904123862795,0.24816100681087438,,-0.22212534003032297
RPL36AP52,-0.03960176991150442,-0.8675520582426944,0.38955282121131674,,-0.18894471331739632
EOLA1,0.4778638760923646,3.277119470669839,0.0018309644076605059,,0.6996797122095207
PYGL,0.966450576754804,4.237869156171427,9.73362587341712e-05,,0.9721893085138406
SUMO2P20,-0.03960176991150442,-0.8675520582426944,0.38955282121131674,,-0.18894471331739626
TMEM74,-0.0222809208868171,-0.1887434740139902,0.8508746807970787,,-0.035514353220517304
FBXO32,0.3893177061879953,1.8803805923736123,0.06429527249828196,,0.3453971314497046
GCGR,0.09473256870822216,0.9063625516504814,0.36648283104364743,,0.12780963425660455
SLC34A2,0.027316320782566184,0.1259015913149122,0.9002949767434458,,0.027818290599766864
POM121L12,0.0228757743426651,1.3849287748356542,0.16882676271044122,,0.15127518033246176
GNL2P1,0.0,,,,
HMGN1P19,0.0,,,,
BICC1,0.16519591174593273,0.8302305446202088,0.4095532690787199,,0.16060596832601115
ASL,0.609961917963938,5.453927482329615,8.226482057364652e-07,,1.0345777180552527
LINC01828,0.0,,,,
MRPL15,0.08190553262131584,0.9041499340118276,0.3692408634560074,,0.17094015364223045
MAST4-IT1,0.0,,,,
TRIM23,-0.2764553530577514,-2.984255008494831,0.004230817419033799,,-0.630233633023182
PNO1,0.25966325931610656,2.865981632020725,0.005671871523303739,,0.5591681461401949
RNU6-1019P,0.15962892819782915,1.5080715807842948,0.13530051716316197,,0.25132787961821035
UBE2V1P1,-0.022706187330839178,-0.16585914761696305,0.8689254155373629,,-0.03736633840400497
HM13-IT1,-0.005885287604237566,-0.07283864484394025,0.942145731562253,,-0.013365459580994618
HM13-AS1,0.0,,,,
RNU6-384P,0.0,,,,
ID1,-0.22002594352151306,-1.0191330561427534,0.3121666094651488,,-0.2008199031587783
MIR3193,-0.2837938921696442,-1.9077913801054929,0.06352118816826334,,-0.5569571186063957
COX4I2,0.15860208513446317,1.1278926652986176,0.26317734628951334,,0.20400440960645028
RPL7AP50,-0.19960210733694272,-2.3850429479143727,0.021137095563637735,,-0.5751200739680116
CHST3,-0.47360673307392664,-2.846488062015015,0.006391971205121755,,-0.6501137326440121
BCL2L1-AS1,0.21026515487363853,4.3799107523341645,2.209906928399796e-05,,0.5479749978392342
ABALON,0.16923827305607508,1.3426031300092294,0.18403040065754292,,0.25317590295684433
PPIAP64,-0.20688377195561003,-1.1840017802185763,0.24183388361390323,,-0.2632991258746155
MARVELD1,0.22738107726762014,1.7954087435539334,0.07841930766585649,,0.39801510247136856
TPX2,1.3861541370156023,6.106809525584092,1.0351052704921081e-07,,1.2795195584712586
MCRIP1,-0.11195593221325417,-0.3981016543948636,0.6918573917057232,,-0.07536733160188384
PNPT1,-0.058074112721738125,-0.5585073460655832,0.5787581661287802,,-0.1178976912368154
RPL7P37,-0.025,-1.0000000000000002,0.3234749451713832,,-0.311118742275151
PHB1P9,-0.24247155740064286,-3.1169350902456987,0.0027232731169144616,,-0.5915554895485967
NHP2P1,-0.5972185078480128,-3.6260244225974883,0.0006877444634454947,,-0.8499412521658594
TLK2P2,-0.47880745950375614,-4.0476876143068905,0.00015260430141478062,,-0.8145496040740855
LINC01514,0.0,,,,
CYP2C23P,0.0,,,,
MRPL35P2,-0.11880530973451328,-1.6290557370273775,0.10906821882879332,,-0.3470000592066744
RPS2P36,-0.025,-1.0000000000000002,0.3234749451713832,,-0.31111874227515096
SBF1P1,-0.17117439991793956,-1.7597762002321147,0.08379956626667008,,-0.3621995072302304
SCD,-0.13851464544091296,-0.4728194561876564,0.6385281991682086,,-0.114582642076791
DEPTOR-AS1,-0.08650442477876105,-1.3008348420171838,0.19874598310810873,,-0.2754728499278924
SPANXD,-0.01863354840398146,-0.23970716181179083,0.8112925297368585,,-0.04476662898793119
LYPLA1,0.3837949166868446,4.017650214958492,0.00013681979162946388,,0.6999110797753748
ABHD12B,0.625542512450147,2.838930084176162,0.006403543235714981,,0.6178933421677637
MTND2P39,0.0,,,,
RRM2P4,0.0,,,,
RNF128,-0.4028494242522064,-2.2118102093927825,0.03167108280551073,,-0.514910432900665
MESTP3,0.0,,,,
LINC02240,0.0,,,,
LINC02659,0.0,,,,
RPS26P24,0.017699115044247787,1.420569610409155,0.15821988995586989,,0.15516821362525388
TPM4P1,0.008849557522123894,0.9999999999999998,0.3194661311610916,,0.10922957417099878
RPL17P35,0.017699115044247787,1.420569610409155,0.15821988995586989,,0.15516821362525382
HOGA1,-0.4319273986948624,-2.5720021250332374,0.012473245483164946,,-0.49557609590306917
HCN1,-0.19059639713167398,-0.7651303929156636,0.44740975661824833,,-0.159851003492133
KRT8P8,0.0,,,,
ELL2P4,0.0,,,,
VGLL1,-0.014601769911504428,-0.37418098075507955,0.7095961594180357,,-0.07477265346118694
C10orf62,-0.3983075229041614,-2.700838719584071,0.008958812346539521,,-0.534898848332077
BTRC,-0.5831847507536905,-5.240649535467991,2.3414481464338614e-06,,-1.068264985278621
ZNF532,0.13688191939446614,1.257595280427441,0.213668644953829,,0.2593295163547653
ANKRD11P2,-0.0536506086121189,-0.8072131454343198,0.42342537377379275,,-0.1871508813253327
IDSP1,0.4058358450172217,1.5094622447092103,0.13775236164755364,,0.3594629167914725
MAGEC1,0.05097311947540845,1.2582659798142881,0.2103896891617619,,0.16839996305917393
MRPS35P2,0.0,,,,
C5orf64-AS1,0.0,,,,
LINC02380,0.008849557522123894,1.0,0.31946613116109157,,0.10922957417099885
CDO1,0.24380761033749687,1.092484499296211,0.2793148227917467,,0.22867824031220216
MTND6P25,-0.016150442477876108,-0.6089891957087118,0.5453381410033722,,-0.14153522064402643
LHFPL1,-0.25016462717277943,-1.5357238655945793,0.13030804360682827,,-0.3235677610432777
SULT1B1,-0.30671463230420426,-2.0004495899670998,0.050465433529344905,,-0.4275179628721516
F8,-0.2882368142398306,-2.556762944990642,0.01326395651944974,,-0.5285231381822788
DLST,0.08207826757932235,1.1668272702381879,0.24759890780146895,,0.2228463738145357
SLN,0.6713167053804266,2.751421349435773,0.007287935654855636,,0.4609060846979491
ARHGAP42-AS1,-0.002654867256637175,-0.04774263581551304,0.962062718310569,,-0.008869418953518915
PDGFD,0.35696636915793833,1.5540295796593813,0.12534373123696968,,0.3058729793361123
PPP1R27,0.05889503319016681,0.4610880698201557,0.6461744852465635,,0.08415238474577176
RAB9BP1,0.0,,,,
MIR3936HG,-0.37785163336170124,-2.7961465534032373,0.00715595851477756,,-0.6014318140129384
HMGN1P15,0.07907046460815183,1.6505720246799522,0.10170905015717145,,0.24655985979434572
H3P18,0.0,,,,
MYLK2,0.1810175728727046,1.3537759850529236,0.1814184622687223,,0.2892831000686779
EGFLAM,0.40651792551937405,2.0388314778965735,0.045228666697355674,,0.36993017982626947
OCIAD1-AS1,0.0,,,,
ANKRD17-DT,0.0,,,,
FAM110D,0.010398230088495573,0.3409956312020151,0.7340039225014426,,0.058119411731016354
